mode,date,day_of_week,bound,min_delay,min_gap,location
Bus,2024-03-16,Saturday,W,0,0,OTHER
Bus,2024-03-16,Saturday,N,19,38,OTHER
Bus,2024-03-16,Saturday,N,14,28,OTHER
Bus,2024-03-16,Saturday,S,4,8,OTHER
Bus,2024-03-16,Saturday,W,20,40,OTHER
Bus,2024-03-16,Saturday,E,15,30,OTHER
Bus,2024-03-16,Saturday,N,10,20,OTHER
Bus,2024-03-16,Saturday,S,15,30,YORKDALE
Bus,2024-03-16,Saturday,N,0,0,OTHER
Bus,2024-03-16,Saturday,E,8,16,OTHER
Bus,2024-03-16,Saturday,N,9,18,OTHER
Bus,2024-03-16,Saturday,W,20,40,OTHER
Bus,2024-03-16,Saturday,S,8,14,OTHER
Bus,2024-03-16,Saturday,E,12,24,OTHER
Bus,2024-03-16,Saturday,S,9,18,OTHER
Bus,2024-03-16,Saturday,W,18,37,OTHER
Bus,2024-03-16,Saturday,S,18,36,OTHER
Bus,2024-03-16,Saturday,S,30,60,OTHER
Bus,2024-03-16,Saturday,S,5,11,OTHER
Bus,2024-03-16,Saturday,W,30,60,OTHER
Bus,2024-03-16,Saturday,E,20,40,OTHER
Bus,2024-03-16,Saturday,W,10,20,OTHER
Bus,2024-03-16,Saturday,NA,12,24,OTHER
Bus,2024-03-16,Saturday,NA,17,34,OTHER
Bus,2024-03-16,Saturday,S,0,0,OTHER
Bus,2024-03-16,Saturday,S,7,14,OTHER
Bus,2024-03-16,Saturday,W,15,30,OTHER
Bus,2024-03-16,Saturday,E,30,60,OTHER
Bus,2024-03-16,Saturday,S,10,20,OTHER
Bus,2024-03-16,Saturday,W,14,28,OTHER
Bus,2024-03-16,Saturday,S,12,24,OTHER
Bus,2024-03-16,Saturday,W,43,52,OTHER
Bus,2024-03-16,Saturday,E,8,16,OTHER
Bus,2024-03-16,Saturday,W,18,36,OTHER
Bus,2024-03-16,Saturday,NA,0,0,OTHER
Bus,2024-03-16,Saturday,W,25,47,OTHER
Bus,2024-03-16,Saturday,S,20,40,OTHER
Bus,2024-03-16,Saturday,S,0,0,OTHER
Bus,2024-03-16,Saturday,NA,9,18,OTHER
Bus,2024-03-16,Saturday,N,30,60,OTHER
Bus,2024-03-16,Saturday,E,15,30,OTHER
Bus,2024-03-16,Saturday,NA,6,12,OTHER
Bus,2024-03-16,Saturday,NA,30,60,OTHER
Bus,2024-03-16,Saturday,W,14,28,OTHER
Bus,2024-03-16,Saturday,E,13,25,OTHER
Bus,2024-03-16,Saturday,N,12,24,OTHER
Bus,2024-03-16,Saturday,W,36,72,OTHER
Bus,2024-03-16,Saturday,N,22,44,OTHER
Bus,2024-03-16,Saturday,N,15,30,OTHER
Bus,2024-03-16,Saturday,E,10,20,OTHER
Bus,2024-03-16,Saturday,N,10,20,OTHER
Bus,2024-03-16,Saturday,N,8,17,OTHER
Bus,2024-03-16,Saturday,N,7,14,OTHER
Bus,2024-03-16,Saturday,N,16,32,OTHER
Bus,2024-03-16,Saturday,W,9,18,OTHER
Bus,2024-03-16,Saturday,S,13,26,OTHER
Bus,2024-03-16,Saturday,S,10,20,OTHER
Bus,2024-03-16,Saturday,N,11,22,OTHER
Bus,2024-03-16,Saturday,W,20,40,OTHER
Bus,2024-03-16,Saturday,E,4,8,OTHER
Bus,2024-03-16,Saturday,E,10,20,OTHER
Bus,2024-03-16,Saturday,N,7,14,OTHER
Bus,2024-03-16,Saturday,S,19,40,OTHER
Bus,2024-03-16,Saturday,E,18,35,OTHER
Bus,2024-03-16,Saturday,S,8,16,OTHER
Bus,2024-03-16,Saturday,S,6,12,OTHER
Bus,2024-03-16,Saturday,S,9,18,OTHER
Bus,2024-03-16,Saturday,E,15,30,OTHER
Bus,2024-03-16,Saturday,E,10,20,OTHER
Bus,2024-03-16,Saturday,E,7,15,OTHER
Bus,2024-03-16,Saturday,E,6,13,DUNDAS
Bus,2024-03-16,Saturday,S,8,16,OTHER
Bus,2024-03-16,Saturday,N,17,37,DUNDAS
Bus,2024-03-16,Saturday,S,8,16,OTHER
Bus,2024-03-16,Saturday,S,8,16,OTHER
Bus,2024-03-16,Saturday,N,7,14,OTHER
Bus,2024-03-16,Saturday,NA,54,108,OTHER
Bus,2024-03-16,Saturday,N,14,28,OTHER
Bus,2024-03-16,Saturday,E,12,24,OTHER
Bus,2024-03-16,Saturday,W,15,28,OTHER
Bus,2024-03-16,Saturday,S,18,36,OTHER
Bus,2024-03-16,Saturday,E,10,20,OTHER
Bus,2024-03-16,Saturday,NA,10,20,OTHER
Bus,2024-03-16,Saturday,W,13,26,OTHER
Bus,2024-03-16,Saturday,E,10,20,OTHER
Bus,2024-03-16,Saturday,N,12,24,OTHER
Bus,2024-03-16,Saturday,S,18,36,OTHER
Bus,2024-03-16,Saturday,N,14,26,OTHER
Bus,2024-03-16,Saturday,W,27,54,OTHER
Bus,2024-03-16,Saturday,W,9,18,OTHER
Bus,2024-03-16,Saturday,E,5,10,OTHER
Bus,2024-03-16,Saturday,N,10,20,OTHER
Bus,2024-03-16,Saturday,NA,60,85,OTHER
Bus,2024-03-16,Saturday,E,30,58,OTHER
Bus,2024-03-16,Saturday,S,12,24,OTHER
Bus,2024-03-16,Saturday,S,20,40,OTHER
Bus,2024-03-16,Saturday,N,0,0,OTHER
Bus,2024-03-16,Saturday,N,22,44,OTHER
Bus,2024-03-16,Saturday,W,22,44,OTHER
Bus,2024-03-16,Saturday,N,0,0,OTHER
Bus,2024-03-16,Saturday,W,10,20,OTHER
Bus,2024-03-16,Saturday,W,19,38,OTHER
Bus,2024-03-16,Saturday,E,10,20,OTHER
Bus,2024-03-16,Saturday,S,1,1,OTHER
Bus,2024-03-16,Saturday,S,1,1,OTHER
Bus,2024-03-16,Saturday,N,20,40,OTHER
Bus,2024-03-16,Saturday,W,20,40,OTHER
Bus,2024-03-16,Saturday,NA,10,20,OTHER
Bus,2024-03-16,Saturday,NA,30,60,OTHER
Bus,2024-03-16,Saturday,E,19,38,OTHER
Bus,2024-03-16,Saturday,NA,30,60,OTHER
Bus,2024-03-16,Saturday,E,7,15,OTHER
Bus,2024-03-16,Saturday,NA,80,100,OTHER
Bus,2024-03-16,Saturday,S,10,20,OTHER
Bus,2024-03-16,Saturday,N,0,0,OTHER
Bus,2024-03-16,Saturday,E,65,80,OTHER
Bus,2024-03-16,Saturday,NA,11,22,OTHER
Bus,2024-03-16,Saturday,S,30,60,OTHER
Bus,2024-03-16,Saturday,N,20,40,OTHER
Bus,2024-03-16,Saturday,N,20,40,OTHER
Bus,2024-03-16,Saturday,N,10,20,OTHER
Bus,2024-03-16,Saturday,NA,28,56,OTHER
Bus,2024-03-16,Saturday,NA,17,34,OTHER
Bus,2024-03-16,Saturday,N,10,20,OTHER
Bus,2024-03-16,Saturday,S,0,0,OTHER
Bus,2024-03-16,Saturday,S,10,20,OTHER
Bus,2024-03-16,Saturday,S,20,40,OTHER
Bus,2024-03-16,Saturday,NA,0,0,OTHER
Bus,2024-03-16,Saturday,E,0,0,OTHER
Bus,2024-03-16,Saturday,S,20,40,OTHER
Bus,2024-03-16,Saturday,W,22,44,OTHER
Bus,2024-03-16,Saturday,N,20,40,OTHER
Bus,2024-03-16,Saturday,E,10,20,OTHER
Bus,2024-03-17,Sunday,E,30,60,OTHER
Bus,2024-03-17,Sunday,N,30,60,OTHER
Bus,2024-03-17,Sunday,S,82,112,OTHER
Bus,2024-03-17,Sunday,S,10,20,OTHER
Bus,2024-03-17,Sunday,NA,5,10,OTHER
Bus,2024-03-17,Sunday,N,20,40,OTHER
Bus,2024-03-17,Sunday,E,20,40,OTHER
Bus,2024-03-17,Sunday,W,32,62,OTHER
Bus,2024-03-17,Sunday,W,0,0,OTHER
Bus,2024-03-17,Sunday,S,15,30,OTHER
Bus,2024-03-17,Sunday,NA,0,0,OTHER
Bus,2024-03-17,Sunday,E,9,18,OTHER
Bus,2024-03-17,Sunday,E,194,219,OTHER
Bus,2024-03-17,Sunday,E,8,23,OTHER
Bus,2024-03-17,Sunday,E,4,7,OTHER
Bus,2024-03-17,Sunday,N,10,20,OTHER
Bus,2024-03-17,Sunday,W,1,10,OTHER
Bus,2024-03-17,Sunday,E,20,40,OTHER
Bus,2024-03-17,Sunday,E,28,57,OTHER
Bus,2024-03-17,Sunday,NA,21,42,OTHER
Bus,2024-03-17,Sunday,S,15,30,OTHER
Bus,2024-03-17,Sunday,E,101,104,DUNDAS
Bus,2024-03-17,Sunday,W,13,25,OTHER
Bus,2024-03-17,Sunday,NA,28,56,OTHER
Bus,2024-03-17,Sunday,E,10,20,OTHER
Bus,2024-03-17,Sunday,NA,8,16,OTHER
Bus,2024-03-17,Sunday,S,12,24,OTHER
Bus,2024-03-17,Sunday,NA,8,16,OTHER
Bus,2024-03-17,Sunday,W,10,19,OTHER
Bus,2024-03-17,Sunday,N,12,24,OTHER
Bus,2024-03-17,Sunday,S,15,30,OTHER
Bus,2024-03-17,Sunday,S,0,0,OTHER
Bus,2024-03-17,Sunday,NA,14,28,OTHER
Bus,2024-03-17,Sunday,W,25,50,OTHER
Bus,2024-03-17,Sunday,E,10,20,OTHER
Bus,2024-03-17,Sunday,NA,10,20,OTHER
Bus,2024-03-17,Sunday,N,8,16,OTHER
Bus,2024-03-17,Sunday,N,8,16,OTHER
Bus,2024-03-17,Sunday,NA,24,48,OTHER
Bus,2024-03-17,Sunday,S,10,20,OTHER
Bus,2024-03-17,Sunday,S,10,20,OTHER
Bus,2024-03-17,Sunday,NA,145,170,OTHER
Bus,2024-03-17,Sunday,S,10,20,OTHER
Bus,2024-03-17,Sunday,E,15,30,OTHER
Bus,2024-03-17,Sunday,E,24,48,OTHER
Bus,2024-03-17,Sunday,E,12,24,OTHER
Bus,2024-03-17,Sunday,N,20,40,OTHER
Bus,2024-03-17,Sunday,E,24,48,OTHER
Bus,2024-03-17,Sunday,S,10,20,OTHER
Bus,2024-03-17,Sunday,NA,0,0,OTHER
Bus,2024-03-17,Sunday,N,0,0,OTHER
Bus,2024-03-17,Sunday,E,17,34,OTHER
Bus,2024-03-17,Sunday,E,29,41,OTHER
Bus,2024-03-17,Sunday,W,16,32,OTHER
Bus,2024-03-17,Sunday,N,38,50,OTHER
Bus,2024-03-17,Sunday,W,20,40,OTHER
Bus,2024-03-17,Sunday,E,12,24,OTHER
Bus,2024-03-17,Sunday,N,8,16,OTHER
Bus,2024-03-17,Sunday,S,5,10,OTHER
Bus,2024-03-17,Sunday,NA,26,48,OTHER
Bus,2024-03-17,Sunday,E,20,40,OTHER
Bus,2024-03-17,Sunday,NA,22,43,OTHER
Bus,2024-03-17,Sunday,N,9,18,OTHER
Bus,2024-03-17,Sunday,NA,10,20,OTHER
Bus,2024-03-17,Sunday,N,12,24,OTHER
Bus,2024-03-17,Sunday,NA,17,34,OTHER
Bus,2024-03-17,Sunday,E,8,16,OTHER
Bus,2024-03-17,Sunday,NA,16,32,OTHER
Bus,2024-03-17,Sunday,NA,8,16,OTHER
Bus,2024-03-17,Sunday,S,10,20,OTHER
Bus,2024-03-17,Sunday,N,5,10,OTHER
Bus,2024-03-17,Sunday,W,0,0,OTHER
Bus,2024-03-17,Sunday,S,30,60,OTHER
Bus,2024-03-17,Sunday,NA,0,0,OTHER
Bus,2024-03-17,Sunday,S,10,20,OTHER
Bus,2024-03-17,Sunday,NA,15,30,OTHER
Bus,2024-03-17,Sunday,S,10,20,OTHER
Bus,2024-03-17,Sunday,S,13,26,OTHER
Bus,2024-03-17,Sunday,W,25,50,OTHER
Bus,2024-03-17,Sunday,W,6,36,OTHER
Bus,2024-03-17,Sunday,E,10,20,OTHER
Bus,2024-03-17,Sunday,W,8,16,OTHER
Bus,2024-03-17,Sunday,W,0,0,OTHER
Bus,2024-03-17,Sunday,NA,20,40,OTHER
Bus,2024-03-17,Sunday,NA,10,20,OTHER
Bus,2024-03-17,Sunday,S,10,20,OTHER
Bus,2024-03-17,Sunday,NA,11,22,OTHER
Bus,2024-03-17,Sunday,N,20,40,OTHER
Bus,2024-03-17,Sunday,S,0,0,OTHER
Bus,2024-03-17,Sunday,NA,14,28,OTHER
Bus,2024-03-17,Sunday,W,0,0,OTHER
Bus,2024-03-17,Sunday,NA,30,30,OTHER
Bus,2024-03-17,Sunday,N,0,0,OTHER
Bus,2024-03-18,Monday,E,30,60,OTHER
Bus,2024-03-18,Monday,N,20,40,OTHER
Bus,2024-03-18,Monday,NA,22,55,OTHER
Bus,2024-03-18,Monday,W,6,12,OTHER
Bus,2024-03-18,Monday,S,9,18,OTHER
Bus,2024-03-18,Monday,NA,8,16,OTHER
Bus,2024-03-18,Monday,N,222,242,OTHER
Bus,2024-03-18,Monday,W,8,16,OTHER
Bus,2024-03-18,Monday,W,12,24,OTHER
Bus,2024-03-18,Monday,NA,0,0,OTHER
Bus,2024-03-18,Monday,N,19,38,OTHER
Bus,2024-03-18,Monday,NA,10,20,OTHER
Bus,2024-03-18,Monday,N,10,20,OTHER
Bus,2024-03-18,Monday,E,6,12,OTHER
Bus,2024-03-18,Monday,W,109,110,OTHER
Bus,2024-03-18,Monday,NA,20,40,OTHER
Bus,2024-03-18,Monday,S,7,14,OTHER
Bus,2024-03-18,Monday,S,16,32,OTHER
Bus,2024-03-18,Monday,N,18,36,OTHER
Bus,2024-03-18,Monday,NA,436,451,OTHER
Bus,2024-03-18,Monday,E,15,30,OTHER
Bus,2024-03-18,Monday,NA,74,94,OTHER
Bus,2024-03-18,Monday,NA,480,500,OTHER
Bus,2024-03-18,Monday,S,10,20,OTHER
Bus,2024-03-18,Monday,NA,463,469,OTHER
Bus,2024-03-18,Monday,NA,469,481,OTHER
Bus,2024-03-18,Monday,NA,458,469,OTHER
Bus,2024-03-18,Monday,S,20,40,OTHER
Bus,2024-03-18,Monday,NA,8,20,OTHER
Bus,2024-03-18,Monday,E,20,39,OTHER
Bus,2024-03-18,Monday,W,27,54,DUNDAS
Bus,2024-03-18,Monday,E,9,27,OTHER
Bus,2024-03-18,Monday,NA,9,17,OTHER
Bus,2024-03-18,Monday,E,20,40,OTHER
Bus,2024-03-18,Monday,NA,12,24,OTHER
Bus,2024-03-18,Monday,S,20,40,OTHER
Bus,2024-03-18,Monday,NA,12,24,OTHER
Bus,2024-03-18,Monday,NA,0,0,OTHER
Bus,2024-03-18,Monday,W,20,40,OTHER
Bus,2024-03-18,Monday,N,20,40,OTHER
Bus,2024-03-18,Monday,NA,0,0,OTHER
Bus,2024-03-18,Monday,W,10,20,OTHER
Bus,2024-03-18,Monday,W,25,50,OTHER
Bus,2024-03-18,Monday,E,0,0,OTHER
Bus,2024-03-18,Monday,N,20,40,OTHER
Bus,2024-03-18,Monday,S,13,26,OTHER
Bus,2024-03-18,Monday,E,22,44,OTHER
Bus,2024-03-18,Monday,N,13,26,OTHER
Bus,2024-03-18,Monday,S,10,20,OTHER
Bus,2024-03-18,Monday,E,11,20,OTHER
Bus,2024-03-18,Monday,W,14,28,OTHER
Bus,2024-03-18,Monday,E,20,39,OTHER
Bus,2024-03-18,Monday,E,20,40,OTHER
Bus,2024-03-18,Monday,N,10,20,OTHER
Bus,2024-03-18,Monday,W,12,24,OTHER
Bus,2024-03-18,Monday,W,78,98,OTHER
Bus,2024-03-18,Monday,E,10,20,OTHER
Bus,2024-03-18,Monday,W,22,42,OTHER
Bus,2024-03-18,Monday,S,8,16,OTHER
Bus,2024-03-18,Monday,W,10,20,OTHER
Bus,2024-03-18,Monday,N,18,36,OTHER
Bus,2024-03-18,Monday,E,14,29,OTHER
Bus,2024-03-18,Monday,N,20,40,OTHER
Bus,2024-03-18,Monday,N,12,24,OTHER
Bus,2024-03-18,Monday,E,10,20,OTHER
Bus,2024-03-18,Monday,NA,10,20,OTHER
Bus,2024-03-18,Monday,E,10,20,OTHER
Bus,2024-03-18,Monday,E,8,16,OTHER
Bus,2024-03-18,Monday,N,10,20,OTHER
Bus,2024-03-18,Monday,N,20,40,OTHER
Bus,2024-03-18,Monday,S,496,526,OTHER
Bus,2024-03-18,Monday,NA,30,60,OTHER
Bus,2024-03-18,Monday,W,18,36,OTHER
Bus,2024-03-18,Monday,W,6,12,OTHER
Bus,2024-03-18,Monday,N,10,20,OTHER
Bus,2024-03-18,Monday,NA,9,18,OTHER
Bus,2024-03-18,Monday,E,22,44,OTHER
Bus,2024-03-18,Monday,NA,17,37,OTHER
Bus,2024-03-18,Monday,W,16,32,OTHER
Bus,2024-03-18,Monday,E,8,16,OTHER
Bus,2024-03-18,Monday,W,20,40,OTHER
Bus,2024-03-18,Monday,S,16,32,OTHER
Bus,2024-03-18,Monday,N,10,20,OTHER
Bus,2024-03-18,Monday,E,6,13,OTHER
Bus,2024-03-18,Monday,W,30,60,OTHER
Bus,2024-03-18,Monday,NA,13,25,OTHER
Bus,2024-03-18,Monday,W,49,71,OTHER
Bus,2024-03-18,Monday,N,34,54,OTHER
Bus,2024-03-18,Monday,E,24,48,OTHER
Bus,2024-03-18,Monday,N,10,20,OTHER
Bus,2024-03-18,Monday,NA,20,40,OTHER
Bus,2024-03-18,Monday,E,17,34,OTHER
Bus,2024-03-18,Monday,W,30,60,OTHER
Bus,2024-03-18,Monday,S,0,0,OTHER
Bus,2024-03-18,Monday,W,12,24,OTHER
Bus,2024-03-18,Monday,W,22,44,OTHER
Bus,2024-03-18,Monday,E,10,20,OTHER
Bus,2024-03-18,Monday,E,20,40,OTHER
Bus,2024-03-18,Monday,S,5,10,OTHER
Bus,2024-03-18,Monday,S,0,0,OTHER
Bus,2024-03-19,Tuesday,NA,0,0,OTHER
Bus,2024-03-19,Tuesday,E,30,60,OTHER
Bus,2024-03-19,Tuesday,E,30,60,OTHER
Bus,2024-03-19,Tuesday,E,17,34,DUNDAS
Bus,2024-03-19,Tuesday,S,14,28,OTHER
Bus,2024-03-19,Tuesday,S,21,38,OTHER
Bus,2024-03-19,Tuesday,N,26,26,OTHER
Bus,2024-03-19,Tuesday,S,9,17,OTHER
Bus,2024-03-19,Tuesday,W,14,28,OTHER
Bus,2024-03-19,Tuesday,E,10,20,OTHER
Bus,2024-03-19,Tuesday,NA,5,15,OTHER
Bus,2024-03-19,Tuesday,W,9,18,OTHER
Bus,2024-03-19,Tuesday,S,13,26,OTHER
Bus,2024-03-19,Tuesday,E,16,32,OTHER
Bus,2024-03-19,Tuesday,E,20,40,OTHER
Bus,2024-03-19,Tuesday,W,30,60,OTHER
Bus,2024-03-19,Tuesday,E,8,16,OTHER
Bus,2024-03-19,Tuesday,W,0,0,OTHER
Bus,2024-03-19,Tuesday,E,6,10,OTHER
Bus,2024-03-19,Tuesday,NA,495,525,OTHER
Bus,2024-03-19,Tuesday,E,90,101,OTHER
Bus,2024-03-19,Tuesday,E,80,87,OTHER
Bus,2024-03-19,Tuesday,W,6,15,OTHER
Bus,2024-03-19,Tuesday,B,487,497,OTHER
Bus,2024-03-19,Tuesday,NA,496,513,OTHER
Bus,2024-03-19,Tuesday,B,497,506,OTHER
Bus,2024-03-19,Tuesday,B,482,488,OTHER
Bus,2024-03-19,Tuesday,N,20,40,OTHER
Bus,2024-03-19,Tuesday,B,10,21,OTHER
Bus,2024-03-19,Tuesday,S,10,20,OTHER
Bus,2024-03-19,Tuesday,E,10,20,OTHER
Bus,2024-03-19,Tuesday,E,6,11,OTHER
Bus,2024-03-19,Tuesday,E,5,10,OTHER
Bus,2024-03-19,Tuesday,W,6,13,OTHER
Bus,2024-03-19,Tuesday,S,9,20,OTHER
Bus,2024-03-19,Tuesday,S,11,22,OTHER
Bus,2024-03-19,Tuesday,E,6,12,OTHER
Bus,2024-03-19,Tuesday,E,13,26,OTHER
Bus,2024-03-19,Tuesday,W,23,41,OTHER
Bus,2024-03-19,Tuesday,S,10,20,OTHER
Bus,2024-03-19,Tuesday,N,10,20,OTHER
Bus,2024-03-19,Tuesday,E,20,40,OTHER
Bus,2024-03-19,Tuesday,W,15,30,DUNDAS
Bus,2024-03-19,Tuesday,E,27,50,OTHER
Bus,2024-03-19,Tuesday,W,8,16,OTHER
Bus,2024-03-19,Tuesday,N,9,18,OTHER
Bus,2024-03-19,Tuesday,E,12,24,OTHER
Bus,2024-03-19,Tuesday,E,10,20,OTHER
Bus,2024-03-19,Tuesday,S,10,20,OTHER
Bus,2024-03-19,Tuesday,S,22,33,OTHER
Bus,2024-03-19,Tuesday,E,0,0,OTHER
Bus,2024-03-19,Tuesday,NA,12,24,OTHER
Bus,2024-03-19,Tuesday,W,10,19,OTHER
Bus,2024-03-19,Tuesday,N,0,0,OTHER
Bus,2024-03-19,Tuesday,N,8,16,OTHER
Bus,2024-03-19,Tuesday,N,10,20,OTHER
Bus,2024-03-19,Tuesday,S,7,15,DUNDAS
Bus,2024-03-19,Tuesday,S,8,16,OTHER
Bus,2024-03-19,Tuesday,S,10,20,OTHER
Bus,2024-03-19,Tuesday,W,14,28,OTHER
Bus,2024-03-19,Tuesday,N,9,18,OTHER
Bus,2024-03-19,Tuesday,E,20,40,OTHER
Bus,2024-03-19,Tuesday,W,12,24,OTHER
Bus,2024-03-19,Tuesday,NA,0,0,OTHER
Bus,2024-03-19,Tuesday,S,12,24,OTHER
Bus,2024-03-19,Tuesday,NA,16,32,OTHER
Bus,2024-03-19,Tuesday,N,10,20,OTHER
Bus,2024-03-19,Tuesday,N,14,28,OTHER
Bus,2024-03-19,Tuesday,S,10,20,OTHER
Bus,2024-03-19,Tuesday,S,0,0,OTHER
Bus,2024-03-19,Tuesday,E,5,10,OTHER
Bus,2024-03-19,Tuesday,S,12,24,OTHER
Bus,2024-03-19,Tuesday,E,7,15,OTHER
Bus,2024-03-19,Tuesday,S,10,20,OTHER
Bus,2024-03-19,Tuesday,N,10,20,OTHER
Bus,2024-03-19,Tuesday,S,15,30,OTHER
Bus,2024-03-19,Tuesday,E,12,24,OTHER
Bus,2024-03-19,Tuesday,N,10,20,OTHER
Bus,2024-03-19,Tuesday,W,10,20,OTHER
Bus,2024-03-19,Tuesday,W,42,62,OTHER
Bus,2024-03-19,Tuesday,N,0,0,OTHER
Bus,2024-03-19,Tuesday,E,6,12,OTHER
Bus,2024-03-19,Tuesday,S,9,18,OTHER
Bus,2024-03-19,Tuesday,N,7,14,OTHER
Bus,2024-03-19,Tuesday,S,10,20,OTHER
Bus,2024-03-19,Tuesday,S,9,18,OTHER
Bus,2024-03-19,Tuesday,S,7,14,OTHER
Bus,2024-03-19,Tuesday,N,10,20,OTHER
Bus,2024-03-19,Tuesday,N,18,36,OTHER
Bus,2024-03-19,Tuesday,S,9,18,OTHER
Bus,2024-03-19,Tuesday,N,10,20,OTHER
Bus,2024-03-19,Tuesday,N,8,16,OTHER
Bus,2024-03-19,Tuesday,E,18,36,OTHER
Bus,2024-03-19,Tuesday,E,23,46,OTHER
Bus,2024-03-19,Tuesday,E,20,40,OTHER
Bus,2024-03-19,Tuesday,N,10,20,OTHER
Bus,2024-03-19,Tuesday,NA,10,20,OTHER
Bus,2024-03-19,Tuesday,NA,18,36,OTHER
Bus,2024-03-19,Tuesday,N,0,0,OTHER
Bus,2024-03-19,Tuesday,N,10,20,OTHER
Bus,2024-03-19,Tuesday,E,10,27,OTHER
Bus,2024-03-19,Tuesday,E,18,36,OTHER
Bus,2024-03-19,Tuesday,E,10,20,OTHER
Bus,2024-03-19,Tuesday,W,10,20,OTHER
Bus,2024-03-19,Tuesday,N,10,20,OTHER
Bus,2024-03-19,Tuesday,S,20,40,OTHER
Bus,2024-03-19,Tuesday,S,21,42,OTHER
Bus,2024-03-19,Tuesday,N,12,24,OTHER
Bus,2024-03-19,Tuesday,N,0,0,OTHER
Bus,2024-03-19,Tuesday,NA,8,16,OTHER
Bus,2024-03-19,Tuesday,E,15,30,OTHER
Bus,2024-03-19,Tuesday,S,9,18,OTHER
Bus,2024-03-19,Tuesday,NA,0,0,OTHER
Bus,2024-03-19,Tuesday,S,19,38,OTHER
Bus,2024-03-19,Tuesday,E,8,16,OTHER
Bus,2024-03-19,Tuesday,NA,8,16,OTHER
Bus,2024-03-19,Tuesday,NA,10,20,OTHER
Bus,2024-03-19,Tuesday,NA,22,44,OTHER
Bus,2024-03-19,Tuesday,NA,12,24,OTHER
Bus,2024-03-19,Tuesday,E,16,34,OTHER
Bus,2024-03-19,Tuesday,E,16,32,OTHER
Bus,2024-03-19,Tuesday,S,8,16,OTHER
Bus,2024-03-19,Tuesday,S,10,20,OTHER
Bus,2024-03-19,Tuesday,N,107,115,DUNDAS
Bus,2024-03-19,Tuesday,E,18,36,OTHER
Bus,2024-03-19,Tuesday,NA,15,30,OTHER
Bus,2024-03-19,Tuesday,NA,99,114,DUNDAS
Bus,2024-03-19,Tuesday,S,10,20,OTHER
Bus,2024-03-19,Tuesday,W,10,20,OTHER
Bus,2024-03-19,Tuesday,N,58,88,OTHER
Bus,2024-03-19,Tuesday,W,16,32,OTHER
Bus,2024-03-19,Tuesday,NA,30,60,OTHER
Bus,2024-03-19,Tuesday,W,0,0,OTHER
Bus,2024-03-19,Tuesday,NA,0,0,OTHER
Bus,2024-03-19,Tuesday,W,22,44,OTHER
Bus,2024-03-19,Tuesday,N,20,40,OTHER
Bus,2024-03-19,Tuesday,S,10,20,OTHER
Bus,2024-03-19,Tuesday,NA,12,24,OTHER
Bus,2024-03-19,Tuesday,W,10,20,OTHER
Bus,2024-03-20,Wednesday,W,0,0,OTHER
Bus,2024-03-20,Wednesday,S,5,10,OTHER
Bus,2024-03-20,Wednesday,E,20,40,OTHER
Bus,2024-03-20,Wednesday,NA,20,40,OTHER
Bus,2024-03-20,Wednesday,N,13,26,OTHER
Bus,2024-03-20,Wednesday,S,10,20,OTHER
Bus,2024-03-20,Wednesday,NA,10,25,OTHER
Bus,2024-03-20,Wednesday,NA,0,0,OTHER
Bus,2024-03-20,Wednesday,NA,20,20,OTHER
Bus,2024-03-20,Wednesday,E,20,29,OTHER
Bus,2024-03-20,Wednesday,S,24,48,OTHER
Bus,2024-03-20,Wednesday,S,7,13,OTHER
Bus,2024-03-20,Wednesday,E,9,18,OTHER
Bus,2024-03-20,Wednesday,E,15,22,OTHER
Bus,2024-03-20,Wednesday,NA,30,60,OTHER
Bus,2024-03-20,Wednesday,NA,30,60,OTHER
Bus,2024-03-20,Wednesday,N,30,60,OTHER
Bus,2024-03-20,Wednesday,NA,20,40,OTHER
Bus,2024-03-20,Wednesday,NA,15,30,OTHER
Bus,2024-03-20,Wednesday,NA,12,24,OTHER
Bus,2024-03-20,Wednesday,NA,10,20,OTHER
Bus,2024-03-20,Wednesday,W,435,465,OTHER
Bus,2024-03-20,Wednesday,NA,10,20,OTHER
Bus,2024-03-20,Wednesday,S,10,20,OTHER
Bus,2024-03-20,Wednesday,W,0,0,OTHER
Bus,2024-03-20,Wednesday,S,7,14,OTHER
Bus,2024-03-20,Wednesday,E,463,479,OTHER
Bus,2024-03-20,Wednesday,N,460,470,OTHER
Bus,2024-03-20,Wednesday,N,454,462,OTHER
Bus,2024-03-20,Wednesday,NA,6,12,OTHER
Bus,2024-03-20,Wednesday,W,24,48,OTHER
Bus,2024-03-20,Wednesday,NA,7,13,OTHER
Bus,2024-03-20,Wednesday,S,15,30,OTHER
Bus,2024-03-20,Wednesday,NA,0,0,OTHER
Bus,2024-03-20,Wednesday,NA,10,20,OTHER
Bus,2024-03-20,Wednesday,E,18,36,OTHER
Bus,2024-03-20,Wednesday,S,9,18,OTHER
Bus,2024-03-20,Wednesday,NA,0,0,OTHER
Bus,2024-03-20,Wednesday,S,9,18,OTHER
Bus,2024-03-20,Wednesday,NA,10,20,OTHER
Bus,2024-03-20,Wednesday,N,13,25,OTHER
Bus,2024-03-20,Wednesday,NA,15,30,OTHER
Bus,2024-03-20,Wednesday,NA,10,20,OTHER
Bus,2024-03-20,Wednesday,NA,22,44,OTHER
