mode,date,day_of_week,bound,min_delay,min_gap,location
Subway,2024-02-18,Sunday,N,4,10,OTHER
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-18,Sunday,N,6,12,DUNDAS
Subway,2024-02-18,Sunday,N,4,10,OTHER
Subway,2024-02-18,Sunday,W,5,10,OTHER
Subway,2024-02-18,Sunday,N,0,0,OTHER
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-18,Sunday,W,0,0,OTHER
Subway,2024-02-18,Sunday,N,0,0,OTHER
Subway,2024-02-18,Sunday,E,0,0,DUNDAS
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-18,Sunday,E,3,8,OTHER
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-18,Sunday,N,3,9,OTHER
Subway,2024-02-18,Sunday,N,32,38,OTHER
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-18,Sunday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,E,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,S,20,0,OTHER
Subway,2024-02-19,Monday,N,3,0,OTHER
Subway,2024-02-19,Monday,N,7,0,OTHER
Subway,2024-02-19,Monday,W,3,7,OTHER
Subway,2024-02-19,Monday,W,0,0,DUNDAS
Subway,2024-02-19,Monday,E,0,0,OTHER
Subway,2024-02-19,Monday,S,0,0,OTHER
Subway,2024-02-19,Monday,S,8,12,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,N,4,8,OTHER
Subway,2024-02-19,Monday,S,0,0,OTHER
Subway,2024-02-19,Monday,S,0,0,OTHER
Subway,2024-02-19,Monday,E,3,7,OTHER
Subway,2024-02-19,Monday,E,0,0,OTHER
Subway,2024-02-19,Monday,S,0,0,OTHER
Subway,2024-02-19,Monday,N,3,7,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,S,4,8,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,N,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,S,0,0,OTHER
Subway,2024-02-19,Monday,N,12,16,OTHER
Subway,2024-02-19,Monday,N,10,14,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,W,5,10,OTHER
Subway,2024-02-19,Monday,W,0,0,OTHER
Subway,2024-02-19,Monday,W,5,10,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,S,3,9,OTHER
Subway,2024-02-19,Monday,N,0,0,OTHER
Subway,2024-02-19,Monday,N,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,E,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,E,0,0,OTHER
Subway,2024-02-19,Monday,E,3,9,OTHER
Subway,2024-02-19,Monday,E,6,12,OTHER
Subway,2024-02-19,Monday,E,6,12,OTHER
Subway,2024-02-19,Monday,N,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,DUNDAS
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,DUNDAS
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-19,Monday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,N,0,0,OTHER
Subway,2024-02-20,Tuesday,N,5,10,OTHER
Subway,2024-02-20,Tuesday,N,0,0,OTHER
Subway,2024-02-20,Tuesday,W,0,0,OTHER
Subway,2024-02-20,Tuesday,W,0,0,OTHER
Subway,2024-02-20,Tuesday,N,0,0,OTHER
Subway,2024-02-20,Tuesday,N,3,6,OTHER
Subway,2024-02-20,Tuesday,NA,10,0,OTHER
Subway,2024-02-20,Tuesday,E,10,0,OTHER
Subway,2024-02-20,Tuesday,N,0,0,OTHER
Subway,2024-02-20,Tuesday,E,3,5,OTHER
Subway,2024-02-20,Tuesday,W,3,5,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,N,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,E,4,6,OTHER
Subway,2024-02-20,Tuesday,W,0,0,OTHER
Subway,2024-02-20,Tuesday,S,0,0,OTHER
Subway,2024-02-20,Tuesday,S,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,S,3,6,OTHER
Subway,2024-02-20,Tuesday,E,7,11,OTHER
Subway,2024-02-20,Tuesday,S,6,9,OTHER
Subway,2024-02-20,Tuesday,W,5,9,OTHER
Subway,2024-02-20,Tuesday,N,0,0,OTHER
Subway,2024-02-20,Tuesday,N,3,8,OTHER
Subway,2024-02-20,Tuesday,N,0,0,OTHER
Subway,2024-02-20,Tuesday,E,24,28,OTHER
Subway,2024-02-20,Tuesday,N,7,12,OTHER
Subway,2024-02-20,Tuesday,S,3,8,OTHER
Subway,2024-02-20,Tuesday,S,0,0,OTHER
Subway,2024-02-20,Tuesday,N,4,9,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,N,5,10,OTHER
Subway,2024-02-20,Tuesday,S,9,14,OTHER
Subway,2024-02-20,Tuesday,N,9,12,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,N,3,8,OTHER
Subway,2024-02-20,Tuesday,W,0,0,OTHER
Subway,2024-02-20,Tuesday,E,4,7,OTHER
Subway,2024-02-20,Tuesday,S,7,10,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,W,0,0,OTHER
Subway,2024-02-20,Tuesday,E,3,8,OTHER
Subway,2024-02-20,Tuesday,N,0,0,OTHER
Subway,2024-02-20,Tuesday,S,0,0,OTHER
Subway,2024-02-20,Tuesday,W,0,0,OTHER
Subway,2024-02-20,Tuesday,S,8,13,OTHER
Subway,2024-02-20,Tuesday,S,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,S,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,N,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,S,7,12,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,N,7,12,OTHER
Subway,2024-02-20,Tuesday,S,6,11,OTHER
Subway,2024-02-20,Tuesday,E,12,17,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,S,10,15,OTHER
Subway,2024-02-20,Tuesday,N,8,13,OTHER
Subway,2024-02-20,Tuesday,W,12,17,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,S,0,0,OTHER
Subway,2024-02-20,Tuesday,NA,0,0,OTHER
Subway,2024-02-20,Tuesday,E,0,0,OTHER
Subway,2024-02-20,Tuesday,W,19,26,OTHER
Subway,2024-02-20,Tuesday,E,17,24,OTHER
Subway,2024-02-21,Wednesday,N,9,14,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,W,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,N,6,11,OTHER
Subway,2024-02-21,Wednesday,S,7,10,OTHER
Subway,2024-02-21,Wednesday,S,0,0,OTHER
Subway,2024-02-21,Wednesday,W,0,0,OTHER
Subway,2024-02-21,Wednesday,S,5,8,OTHER
Subway,2024-02-21,Wednesday,E,12,14,OTHER
Subway,2024-02-21,Wednesday,N,0,0,DUNDAS
Subway,2024-02-21,Wednesday,E,12,15,OTHER
Subway,2024-02-21,Wednesday,S,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,E,10,0,OTHER
Subway,2024-02-21,Wednesday,E,0,0,OTHER
Subway,2024-02-21,Wednesday,S,6,9,OTHER
Subway,2024-02-21,Wednesday,W,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,S,0,0,OTHER
Subway,2024-02-21,Wednesday,S,3,6,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,N,6,9,OTHER
Subway,2024-02-21,Wednesday,W,3,7,OTHER
Subway,2024-02-21,Wednesday,S,5,10,YORKDALE
Subway,2024-02-21,Wednesday,S,0,0,OTHER
Subway,2024-02-21,Wednesday,N,0,0,OTHER
Subway,2024-02-21,Wednesday,W,13,17,OTHER
Subway,2024-02-21,Wednesday,E,7,11,OTHER
Subway,2024-02-21,Wednesday,N,3,8,OTHER
Subway,2024-02-21,Wednesday,W,0,0,OTHER
Subway,2024-02-21,Wednesday,S,3,8,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,S,4,8,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,W,0,0,OTHER
Subway,2024-02-21,Wednesday,N,15,18,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,E,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,E,3,6,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,N,0,0,OTHER
Subway,2024-02-21,Wednesday,E,0,0,DUNDAS
Subway,2024-02-21,Wednesday,N,0,0,OTHER
Subway,2024-02-21,Wednesday,N,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,E,3,8,OTHER
Subway,2024-02-21,Wednesday,S,3,8,OTHER
Subway,2024-02-21,Wednesday,S,5,10,OTHER
Subway,2024-02-21,Wednesday,N,5,10,DUNDAS
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,N,15,19,DUNDAS
Subway,2024-02-21,Wednesday,E,18,24,OTHER
Subway,2024-02-21,Wednesday,E,4,10,OTHER
Subway,2024-02-21,Wednesday,N,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,S,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,E,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,DUNDAS
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,B,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,S,5,10,OTHER
Subway,2024-02-21,Wednesday,W,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,0,0,OTHER
Subway,2024-02-21,Wednesday,NA,5,10,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,S,0,0,OTHER
Subway,2024-02-22,Thursday,N,0,0,OTHER
Subway,2024-02-22,Thursday,N,10,0,OTHER
Subway,2024-02-22,Thursday,N,11,14,OTHER
Subway,2024-02-22,Thursday,E,11,14,OTHER
Subway,2024-02-22,Thursday,W,5,10,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,W,40,45,OTHER
Subway,2024-02-22,Thursday,S,0,0,OTHER
Subway,2024-02-22,Thursday,S,4,7,OTHER
Subway,2024-02-22,Thursday,W,0,0,OTHER
Subway,2024-02-22,Thursday,S,3,6,OTHER
Subway,2024-02-22,Thursday,W,0,0,OTHER
Subway,2024-02-22,Thursday,E,0,0,OTHER
Subway,2024-02-22,Thursday,E,0,0,OTHER
Subway,2024-02-22,Thursday,W,0,0,OTHER
Subway,2024-02-22,Thursday,W,0,0,OTHER
Subway,2024-02-22,Thursday,N,0,0,OTHER
Subway,2024-02-22,Thursday,N,0,0,OTHER
Subway,2024-02-22,Thursday,N,4,7,OTHER
Subway,2024-02-22,Thursday,N,4,7,OTHER
Subway,2024-02-22,Thursday,E,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,N,6,11,OTHER
Subway,2024-02-22,Thursday,E,0,0,OTHER
Subway,2024-02-22,Thursday,N,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,E,7,11,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,W,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,S,20,25,OTHER
Subway,2024-02-22,Thursday,E,4,7,OTHER
Subway,2024-02-22,Thursday,E,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,E,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,N,6,11,OTHER
Subway,2024-02-22,Thursday,S,0,0,DUNDAS
Subway,2024-02-22,Thursday,E,3,8,OTHER
Subway,2024-02-22,Thursday,N,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,N,7,12,OTHER
Subway,2024-02-22,Thursday,N,0,0,OTHER
Subway,2024-02-22,Thursday,W,5,10,OTHER
Subway,2024-02-22,Thursday,S,0,0,OTHER
Subway,2024-02-22,Thursday,W,6,12,OTHER
Subway,2024-02-22,Thursday,N,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,S,6,11,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,N,7,12,OTHER
Subway,2024-02-22,Thursday,W,7,12,OTHER
Subway,2024-02-22,Thursday,N,5,10,OTHER
Subway,2024-02-22,Thursday,W,0,0,OTHER
Subway,2024-02-22,Thursday,E,0,0,OTHER
Subway,2024-02-22,Thursday,NA,0,0,OTHER
Subway,2024-02-22,Thursday,W,5,12,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,N,0,0,OTHER
Subway,2024-02-23,Friday,W,36,0,OTHER
Subway,2024-02-23,Friday,W,4,11,OTHER
Subway,2024-02-23,Friday,W,3,6,OTHER
Subway,2024-02-23,Friday,W,29,34,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,E,0,0,DUNDAS
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,W,0,0,OTHER
Subway,2024-02-23,Friday,N,0,0,OTHER
Subway,2024-02-23,Friday,S,4,7,OTHER
Subway,2024-02-23,Friday,N,8,11,OTHER
Subway,2024-02-23,Friday,S,6,10,OTHER
Subway,2024-02-23,Friday,S,5,8,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,W,0,0,OTHER
Subway,2024-02-23,Friday,W,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,W,11,15,OTHER
Subway,2024-02-23,Friday,W,3,7,OTHER
Subway,2024-02-23,Friday,N,12,17,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,N,0,0,OTHER
Subway,2024-02-23,Friday,E,0,0,OTHER
Subway,2024-02-23,Friday,N,18,21,OTHER
Subway,2024-02-23,Friday,W,20,23,OTHER
Subway,2024-02-23,Friday,S,5,8,OTHER
Subway,2024-02-23,Friday,S,3,6,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,W,5,8,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,N,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,W,7,12,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,N,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,E,6,11,DUNDAS
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,N,0,0,OTHER
Subway,2024-02-23,Friday,N,0,0,DUNDAS
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,E,0,0,OTHER
Subway,2024-02-23,Friday,N,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,W,0,0,OTHER
Subway,2024-02-23,Friday,W,16,21,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,N,11,17,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,W,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-23,Friday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,W,6,11,OTHER
Subway,2024-02-24,Saturday,N,3,9,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,S,6,12,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,E,0,0,OTHER
Subway,2024-02-24,Saturday,N,15,21,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,N,0,0,OTHER
Subway,2024-02-24,Saturday,S,0,0,OTHER
Subway,2024-02-24,Saturday,S,4,8,YORKDALE
Subway,2024-02-24,Saturday,N,3,7,OTHER
Subway,2024-02-24,Saturday,N,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,S,3,7,OTHER
Subway,2024-02-24,Saturday,S,0,0,DUNDAS
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,E,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,E,9,13,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,S,4,8,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,N,3,7,OTHER
Subway,2024-02-24,Saturday,NA,0,0,DUNDAS
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,S,3,7,OTHER
Subway,2024-02-24,Saturday,N,5,9,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,S,4,8,OTHER
Subway,2024-02-24,Saturday,N,5,9,YORKDALE
Subway,2024-02-24,Saturday,S,5,9,OTHER
Subway,2024-02-24,Saturday,N,0,0,OTHER
Subway,2024-02-24,Saturday,N,0,0,OTHER
Subway,2024-02-24,Saturday,N,4,8,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,N,0,0,OTHER
Subway,2024-02-24,Saturday,N,8,13,DUNDAS
Subway,2024-02-24,Saturday,E,0,0,OTHER
Subway,2024-02-24,Saturday,N,9,14,OTHER
Subway,2024-02-24,Saturday,E,4,10,OTHER
Subway,2024-02-24,Saturday,S,7,10,OTHER
Subway,2024-02-24,Saturday,W,4,10,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,W,7,13,OTHER
Subway,2024-02-24,Saturday,S,5,11,OTHER
Subway,2024-02-24,Saturday,S,0,0,OTHER
Subway,2024-02-24,Saturday,N,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-24,Saturday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,S,0,0,OTHER
Subway,2024-02-25,Sunday,S,4,0,OTHER
Subway,2024-02-25,Sunday,E,3,7,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,W,10,14,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,E,25,29,OTHER
Subway,2024-02-25,Sunday,N,4,8,OTHER
Subway,2024-02-25,Sunday,E,3,7,OTHER
Subway,2024-02-25,Sunday,E,19,23,OTHER
Subway,2024-02-25,Sunday,W,16,20,OTHER
Subway,2024-02-25,Sunday,S,32,36,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,W,5,9,DUNDAS
Subway,2024-02-25,Sunday,W,0,0,DUNDAS
Subway,2024-02-25,Sunday,E,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,S,0,0,OTHER
Subway,2024-02-25,Sunday,S,4,8,OTHER
Subway,2024-02-25,Sunday,W,3,7,OTHER
Subway,2024-02-25,Sunday,S,4,8,OTHER
Subway,2024-02-25,Sunday,NA,0,0,DUNDAS
Subway,2024-02-25,Sunday,E,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,DUNDAS
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,DUNDAS
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,N,8,14,OTHER
Subway,2024-02-25,Sunday,S,3,7,OTHER
Subway,2024-02-25,Sunday,N,4,8,OTHER
Subway,2024-02-25,Sunday,N,0,0,OTHER
Subway,2024-02-25,Sunday,W,4,9,OTHER
Subway,2024-02-25,Sunday,N,0,0,OTHER
Subway,2024-02-25,Sunday,E,4,9,OTHER
Subway,2024-02-25,Sunday,S,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,N,15,21,OTHER
Subway,2024-02-25,Sunday,S,0,0,OTHER
Subway,2024-02-25,Sunday,S,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,S,9,15,OTHER
Subway,2024-02-25,Sunday,NA,0,0,OTHER
Subway,2024-02-25,Sunday,E,0,0,OTHER
Subway,2024-02-25,Sunday,E,0,0,OTHER
Subway,2024-02-26,Monday,E,0,0,OTHER
Subway,2024-02-26,Monday,E,6,0,OTHER
Subway,2024-02-26,Monday,W,3,0,OTHER
Subway,2024-02-26,Monday,N,3,6,OTHER
Subway,2024-02-26,Monday,NA,0,0,OTHER
Subway,2024-02-26,Monday,N,5,8,OTHER
Subway,2024-02-26,Monday,S,3,6,OTHER
Subway,2024-02-26,Monday,E,4,6,OTHER
Subway,2024-02-26,Monday,S,8,11,OTHER
Subway,2024-02-26,Monday,S,3,6,OTHER
Subway,2024-02-26,Monday,S,4,7,OTHER
Subway,2024-02-26,Monday,NA,0,0,OTHER
Subway,2024-02-26,Monday,S,0,0,OTHER
Subway,2024-02-26,Monday,N,0,0,OTHER
Subway,2024-02-26,Monday,E,3,6,OTHER
Subway,2024-02-26,Monday,S,0,0,OTHER
Subway,2024-02-26,Monday,S,5,8,OTHER
Subway,2024-02-26,Monday,S,3,8,OTHER
Subway,2024-02-26,Monday,E,0,0,OTHER
Subway,2024-02-26,Monday,NA,0,0,OTHER
Subway,2024-02-26,Monday,NA,0,0,OTHER
Subway,2024-02-26,Monday,E,4,8,OTHER
Subway,2024-02-26,Monday,E,0,0,OTHER
Subway,2024-02-26,Monday,NA,0,0,OTHER
Subway,2024-02-26,Monday,S,0,0,OTHER
