mode,date,day_of_week,bound,min_delay,min_gap,location,line
Streetcar,2024-06-13,Thursday,E,0,0,DUNDAS,OTHER
Streetcar,2024-06-13,Thursday,NA,10,20,OTHER,501
Streetcar,2024-06-13,Thursday,S,20,30,OTHER,510
Streetcar,2024-06-13,Thursday,N,10,20,OTHER,510
Streetcar,2024-06-14,Friday,NA,0,0,OTHER,501
Streetcar,2024-06-14,Friday,S,12,20,OTHER,OTHER
Streetcar,2024-06-14,Friday,S,25,35,OTHER,OTHER
Streetcar,2024-06-14,Friday,NA,11,19,OTHER,OTHER
Streetcar,2024-06-14,Friday,NA,8,16,DUNDAS,OTHER
Streetcar,2024-06-14,Friday,NA,8,16,OTHER,OTHER
Streetcar,2024-06-14,Friday,N,8,16,OTHER,501
Streetcar,2024-06-14,Friday,W,10,20,OTHER,501
Streetcar,2024-06-14,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-06-14,Friday,W,60,70,OTHER,501
Streetcar,2024-06-14,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-14,Friday,S,5,10,OTHER,OTHER
Streetcar,2024-06-14,Friday,S,10,20,OTHER,501
Streetcar,2024-06-14,Friday,W,10,20,OTHER,510
Streetcar,2024-06-14,Friday,W,11,21,OTHER,510
Streetcar,2024-06-14,Friday,N,8,18,OTHER,510
Streetcar,2024-06-14,Friday,E,0,0,OTHER,501
Streetcar,2024-06-14,Friday,N,10,20,OTHER,OTHER
Streetcar,2024-06-14,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-06-14,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-06-14,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-06-14,Friday,S,0,0,OTHER,OTHER
Streetcar,2024-06-14,Friday,W,31,41,OTHER,OTHER
Streetcar,2024-06-14,Friday,W,5,10,OTHER,501
Streetcar,2024-06-14,Friday,S,4,7,OTHER,OTHER
Streetcar,2024-06-14,Friday,E,6,12,OTHER,OTHER
Streetcar,2024-06-14,Friday,S,6,12,OTHER,OTHER
Streetcar,2024-06-14,Friday,W,6,12,OTHER,OTHER
Streetcar,2024-06-14,Friday,NA,10,20,OTHER,501
Streetcar,2024-06-14,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-06-14,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-06-14,Friday,S,10,20,OTHER,OTHER
Streetcar,2024-06-15,Saturday,NA,0,0,OTHER,510
Streetcar,2024-06-15,Saturday,S,0,0,OTHER,501
Streetcar,2024-06-15,Saturday,NA,0,0,DUNDAS,OTHER
Streetcar,2024-06-15,Saturday,N,0,0,OTHER,OTHER
Streetcar,2024-06-15,Saturday,NA,15,25,OTHER,OTHER
Streetcar,2024-06-15,Saturday,E,10,20,OTHER,OTHER
Streetcar,2024-06-15,Saturday,N,6,16,DUNDAS,OTHER
Streetcar,2024-06-15,Saturday,E,0,0,OTHER,OTHER
Streetcar,2024-06-15,Saturday,S,47,57,DUNDAS,OTHER
Streetcar,2024-06-15,Saturday,E,9,18,OTHER,OTHER
Streetcar,2024-06-15,Saturday,S,0,0,DUNDAS,OTHER
Streetcar,2024-06-15,Saturday,NA,20,30,OTHER,510
Streetcar,2024-06-15,Saturday,S,10,20,OTHER,510
Streetcar,2024-06-15,Saturday,N,0,0,OTHER,501
Streetcar,2024-06-15,Saturday,N,0,0,OTHER,501
Streetcar,2024-06-15,Saturday,N,17,27,OTHER,501
Streetcar,2024-06-15,Saturday,E,10,20,OTHER,501
Streetcar,2024-06-15,Saturday,E,27,37,OTHER,OTHER
Streetcar,2024-06-15,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-06-15,Saturday,W,0,0,OTHER,OTHER
Streetcar,2024-06-15,Saturday,E,31,10,DUNDAS,OTHER
Streetcar,2024-06-16,Sunday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-16,Sunday,W,0,0,OTHER,OTHER
Streetcar,2024-06-16,Sunday,S,10,20,OTHER,OTHER
Streetcar,2024-06-16,Sunday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-16,Sunday,S,10,10,OTHER,501
Streetcar,2024-06-16,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-06-16,Sunday,E,0,0,OTHER,501
Streetcar,2024-06-16,Sunday,E,0,0,OTHER,OTHER
Streetcar,2024-06-16,Sunday,E,73,83,DUNDAS,OTHER
Streetcar,2024-06-16,Sunday,E,0,0,OTHER,OTHER
Streetcar,2024-06-16,Sunday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-16,Sunday,E,792,802,OTHER,OTHER
Streetcar,2024-06-16,Sunday,E,680,690,OTHER,OTHER
Streetcar,2024-06-16,Sunday,W,10,20,OTHER,501
Streetcar,2024-06-16,Sunday,NA,6,12,OTHER,OTHER
Streetcar,2024-06-16,Sunday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-16,Sunday,E,0,0,DUNDAS,OTHER
Streetcar,2024-06-16,Sunday,W,40,50,OTHER,OTHER
Streetcar,2024-06-16,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-06-16,Sunday,S,6,12,OTHER,501
Streetcar,2024-06-16,Sunday,W,6,12,OTHER,OTHER
Streetcar,2024-06-16,Sunday,W,0,0,OTHER,501
Streetcar,2024-06-16,Sunday,S,0,0,OTHER,510
Streetcar,2024-06-16,Sunday,W,0,0,OTHER,OTHER
Streetcar,2024-06-16,Sunday,E,6,12,OTHER,OTHER
Streetcar,2024-06-16,Sunday,E,6,12,OTHER,OTHER
Streetcar,2024-06-16,Sunday,S,0,0,OTHER,510
Streetcar,2024-06-16,Sunday,S,0,0,OTHER,510
Streetcar,2024-06-16,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-06-16,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-06-16,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-06-16,Sunday,S,0,0,OTHER,OTHER
Streetcar,2024-06-16,Sunday,S,36,46,OTHER,OTHER
Streetcar,2024-06-16,Sunday,W,0,0,OTHER,OTHER
Streetcar,2024-06-16,Sunday,W,47,57,DUNDAS,OTHER
Streetcar,2024-06-16,Sunday,E,7,15,OTHER,OTHER
Streetcar,2024-06-16,Sunday,S,10,20,OTHER,OTHER
Streetcar,2024-06-16,Sunday,NA,10,20,OTHER,OTHER
Streetcar,2024-06-16,Sunday,E,9,19,OTHER,501
Streetcar,2024-06-16,Sunday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-17,Monday,S,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,N,10,20,DUNDAS,OTHER
Streetcar,2024-06-17,Monday,W,29,49,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,29,49,OTHER,OTHER
Streetcar,2024-06-17,Monday,W,11,36,OTHER,OTHER
Streetcar,2024-06-17,Monday,N,0,0,OTHER,510
Streetcar,2024-06-17,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,0,0,OTHER,501
Streetcar,2024-06-17,Monday,S,3,6,OTHER,OTHER
Streetcar,2024-06-17,Monday,N,9,18,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,15,35,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,10,20,DUNDAS,OTHER
Streetcar,2024-06-17,Monday,W,9,18,OTHER,501
Streetcar,2024-06-17,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,NA,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,N,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,N,12,22,OTHER,510
Streetcar,2024-06-17,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,W,0,0,OTHER,501
Streetcar,2024-06-17,Monday,E,12,22,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,19,29,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,5,10,OTHER,501
Streetcar,2024-06-17,Monday,W,0,0,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,250,259,DUNDAS,OTHER
Streetcar,2024-06-17,Monday,N,0,0,OTHER,510
Streetcar,2024-06-17,Monday,W,3,7,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,10,20,OTHER,501
Streetcar,2024-06-17,Monday,E,15,18,OTHER,OTHER
Streetcar,2024-06-17,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,18,28,OTHER,OTHER
Streetcar,2024-06-17,Monday,W,0,0,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,63,73,DUNDAS,OTHER
Streetcar,2024-06-17,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,N,10,20,OTHER,OTHER
Streetcar,2024-06-17,Monday,S,10,20,OTHER,510
Streetcar,2024-06-17,Monday,S,0,0,OTHER,OTHER
Streetcar,2024-06-17,Monday,W,0,0,OTHER,OTHER
Streetcar,2024-06-17,Monday,E,10,20,OTHER,501
Streetcar,2024-06-17,Monday,E,10,20,DUNDAS,OTHER
Streetcar,2024-06-18,Tuesday,S,20,40,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,W,50,70,OTHER,501
Streetcar,2024-06-18,Tuesday,W,20,40,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,S,0,0,OTHER,501
Streetcar,2024-06-18,Tuesday,W,29,0,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,W,25,33,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,E,5,10,OTHER,501
Streetcar,2024-06-18,Tuesday,E,0,0,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,S,0,0,OTHER,501
Streetcar,2024-06-18,Tuesday,W,21,31,OTHER,501
Streetcar,2024-06-18,Tuesday,S,0,0,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,W,5,10,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,W,358,358,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,N,10,20,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,E,10,20,OTHER,501
Streetcar,2024-06-18,Tuesday,S,0,0,OTHER,510
Streetcar,2024-06-18,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,E,3,6,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,N,0,0,OTHER,510
Streetcar,2024-06-18,Tuesday,E,10,20,OTHER,501
Streetcar,2024-06-18,Tuesday,W,10,20,DUNDAS,510
Streetcar,2024-06-18,Tuesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-18,Tuesday,E,10,20,OTHER,501
Streetcar,2024-06-18,Tuesday,S,10,20,OTHER,510
Streetcar,2024-06-18,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,E,10,20,DUNDAS,OTHER
Streetcar,2024-06-18,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,W,10,20,OTHER,501
Streetcar,2024-06-18,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,E,0,0,DUNDAS,OTHER
Streetcar,2024-06-18,Tuesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-18,Tuesday,W,5,15,OTHER,OTHER
Streetcar,2024-06-18,Tuesday,E,10,20,DUNDAS,OTHER
Streetcar,2024-06-18,Tuesday,W,11,41,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,E,0,0,OTHER,501
Streetcar,2024-06-19,Wednesday,E,7,14,OTHER,501
Streetcar,2024-06-19,Wednesday,E,20,40,OTHER,501
Streetcar,2024-06-19,Wednesday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,E,6,12,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,3,6,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,3,6,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,108,109,OTHER,501
Streetcar,2024-06-19,Wednesday,S,3,6,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,N,106,107,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,S,8,16,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-19,Wednesday,S,10,20,OTHER,501
Streetcar,2024-06-19,Wednesday,S,10,20,OTHER,501
Streetcar,2024-06-19,Wednesday,E,873,883,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,S,10,20,OTHER,510
Streetcar,2024-06-19,Wednesday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,8,16,OTHER,501
Streetcar,2024-06-19,Wednesday,W,8,16,OTHER,501
Streetcar,2024-06-19,Wednesday,E,10,20,DUNDAS,OTHER
Streetcar,2024-06-19,Wednesday,E,4,10,OTHER,501
Streetcar,2024-06-19,Wednesday,W,0,0,DUNDAS,OTHER
Streetcar,2024-06-19,Wednesday,E,5,5,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,S,5,10,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,E,5,10,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,2,6,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,0,0,DUNDAS,OTHER
Streetcar,2024-06-19,Wednesday,E,5,10,OTHER,501
Streetcar,2024-06-19,Wednesday,NA,0,0,OTHER,501
Streetcar,2024-06-19,Wednesday,E,6,12,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,E,6,12,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,3,7,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-19,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,NA,10,20,DUNDAS,OTHER
Streetcar,2024-06-19,Wednesday,E,6,12,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,N,10,20,OTHER,510
Streetcar,2024-06-19,Wednesday,W,10,20,OTHER,501
Streetcar,2024-06-19,Wednesday,N,0,0,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,NA,196,216,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,S,10,20,OTHER,OTHER
Streetcar,2024-06-19,Wednesday,W,0,0,OTHER,OTHER
Streetcar,2024-06-20,Thursday,W,60,70,DUNDAS,OTHER
Streetcar,2024-06-20,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-20,Thursday,S,10,20,OTHER,510
Streetcar,2024-06-20,Thursday,NA,21,41,OTHER,OTHER
Streetcar,2024-06-20,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-06-20,Thursday,S,14,24,OTHER,OTHER
Streetcar,2024-06-20,Thursday,N,10,20,OTHER,OTHER
Streetcar,2024-06-20,Thursday,W,3,6,OTHER,OTHER
Streetcar,2024-06-20,Thursday,W,8,16,OTHER,OTHER
Streetcar,2024-06-20,Thursday,E,8,16,DUNDAS,OTHER
Streetcar,2024-06-20,Thursday,N,0,0,OTHER,510
Streetcar,2024-06-20,Thursday,S,8,16,DUNDAS,OTHER
Streetcar,2024-06-20,Thursday,E,8,16,OTHER,501
Streetcar,2024-06-20,Thursday,W,8,16,OTHER,501
Streetcar,2024-06-20,Thursday,S,44,54,DUNDAS,OTHER
Streetcar,2024-06-20,Thursday,W,7,14,OTHER,501
Streetcar,2024-06-20,Thursday,W,8,16,OTHER,501
Streetcar,2024-06-20,Thursday,N,12,22,OTHER,510
Streetcar,2024-06-20,Thursday,NA,0,0,DUNDAS,OTHER
Streetcar,2024-06-20,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-06-20,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-06-20,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-06-20,Thursday,E,0,0,DUNDAS,OTHER
Streetcar,2024-06-20,Thursday,W,6,12,OTHER,OTHER
Streetcar,2024-06-20,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-06-20,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-20,Thursday,E,10,20,DUNDAS,OTHER
Streetcar,2024-06-20,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-06-20,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-06-20,Thursday,W,8,16,OTHER,OTHER
Streetcar,2024-06-20,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-06-20,Thursday,S,10,20,DUNDAS,510
Streetcar,2024-06-20,Thursday,NA,8,16,OTHER,OTHER
Streetcar,2024-06-20,Thursday,N,10,20,OTHER,501
Streetcar,2024-06-20,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-06-20,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-06-20,Thursday,S,14,24,OTHER,OTHER
Streetcar,2024-06-20,Thursday,E,25,35,DUNDAS,OTHER
Streetcar,2024-06-20,Thursday,NA,0,0,OTHER,501
Streetcar,2024-06-20,Thursday,N,9,18,OTHER,501
Streetcar,2024-06-20,Thursday,W,10,20,OTHER,501
Streetcar,2024-06-20,Thursday,E,10,20,DUNDAS,OTHER
Streetcar,2024-06-20,Thursday,S,39,49,OTHER,510
Streetcar,2024-06-20,Thursday,NA,73,83,OTHER,501
Streetcar,2024-06-20,Thursday,S,36,46,OTHER,OTHER
Streetcar,2024-06-20,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-06-20,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-06-20,Thursday,E,17,27,OTHER,OTHER
Streetcar,2024-06-20,Thursday,E,13,23,OTHER,OTHER
Streetcar,2024-06-21,Friday,E,35,55,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,0,0,OTHER,501
Streetcar,2024-06-21,Friday,S,8,16,DUNDAS,OTHER
Streetcar,2024-06-21,Friday,NA,5,10,OTHER,OTHER
Streetcar,2024-06-21,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,E,8,16,OTHER,510
Streetcar,2024-06-21,Friday,W,95,105,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,10,20,OTHER,501
Streetcar,2024-06-21,Friday,W,3,6,OTHER,OTHER
Streetcar,2024-06-21,Friday,E,345,355,DUNDAS,OTHER
Streetcar,2024-06-21,Friday,W,10,20,OTHER,501
Streetcar,2024-06-21,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,N,0,0,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-21,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,E,26,32,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,N,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,NA,0,0,OTHER,510
Streetcar,2024-06-21,Friday,N,10,20,OTHER,510
Streetcar,2024-06-21,Friday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-21,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,18,28,OTHER,OTHER
Streetcar,2024-06-21,Friday,E,53,83,OTHER,501
Streetcar,2024-06-21,Friday,N,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,E,10,20,OTHER,501
Streetcar,2024-06-21,Friday,N,10,20,OTHER,501
Streetcar,2024-06-21,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,10,20,OTHER,501
Streetcar,2024-06-21,Friday,W,10,20,OTHER,501
Streetcar,2024-06-21,Friday,W,5,10,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-21,Friday,W,5,10,OTHER,OTHER
Streetcar,2024-06-21,Friday,N,25,35,OTHER,OTHER
Streetcar,2024-06-21,Friday,E,17,27,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,20,25,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-06-21,Friday,W,10,20,OTHER,501
Streetcar,2024-06-21,Friday,N,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,NA,22,22,OTHER,OTHER
Streetcar,2024-06-22,Saturday,E,30,60,OTHER,OTHER
Streetcar,2024-06-22,Saturday,NA,10,20,OTHER,501
Streetcar,2024-06-22,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,W,0,0,OTHER,OTHER
Streetcar,2024-06-22,Saturday,E,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,NA,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,NA,6,12,OTHER,OTHER
Streetcar,2024-06-22,Saturday,NA,26,36,DUNDAS,OTHER
Streetcar,2024-06-22,Saturday,S,0,0,OTHER,510
Streetcar,2024-06-22,Saturday,W,12,22,OTHER,OTHER
Streetcar,2024-06-22,Saturday,S,10,20,DUNDAS,OTHER
Streetcar,2024-06-22,Saturday,S,12,20,OTHER,510
Streetcar,2024-06-22,Saturday,W,25,35,OTHER,OTHER
Streetcar,2024-06-22,Saturday,E,5,10,OTHER,501
Streetcar,2024-06-22,Saturday,E,0,0,OTHER,OTHER
Streetcar,2024-06-22,Saturday,N,0,0,OTHER,510
Streetcar,2024-06-22,Saturday,E,5,10,OTHER,501
Streetcar,2024-06-22,Saturday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-22,Saturday,N,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,S,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,S,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-22,Saturday,S,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,N,0,0,OTHER,OTHER
Streetcar,2024-06-22,Saturday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-22,Saturday,N,13,23,OTHER,OTHER
Streetcar,2024-06-22,Saturday,N,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,S,10,20,OTHER,501
Streetcar,2024-06-22,Saturday,S,5,10,OTHER,501
Streetcar,2024-06-22,Saturday,W,69,79,OTHER,501
Streetcar,2024-06-22,Saturday,N,9,18,OTHER,OTHER
Streetcar,2024-06-22,Saturday,E,7,14,DUNDAS,OTHER
Streetcar,2024-06-22,Saturday,E,64,72,DUNDAS,OTHER
Streetcar,2024-06-22,Saturday,S,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,E,0,0,OTHER,OTHER
Streetcar,2024-06-22,Saturday,N,10,20,DUNDAS,OTHER
Streetcar,2024-06-22,Saturday,N,79,89,OTHER,OTHER
Streetcar,2024-06-22,Saturday,E,39,49,OTHER,OTHER
Streetcar,2024-06-22,Saturday,E,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-06-22,Saturday,E,36,46,OTHER,OTHER
Streetcar,2024-06-22,Saturday,W,10,20,DUNDAS,OTHER
Streetcar,2024-06-23,Sunday,E,20,40,OTHER,501
Streetcar,2024-06-23,Sunday,N,11,22,OTHER,OTHER
Streetcar,2024-06-23,Sunday,W,12,23,OTHER,OTHER
Streetcar,2024-06-23,Sunday,E,10,21,OTHER,OTHER
Streetcar,2024-06-23,Sunday,W,9,20,OTHER,OTHER
Streetcar,2024-06-23,Sunday,N,9,18,OTHER,510
Streetcar,2024-06-23,Sunday,W,10,20,OTHER,501
Streetcar,2024-06-23,Sunday,E,14,25,OTHER,OTHER
Streetcar,2024-06-23,Sunday,E,0,0,OTHER,OTHER
Streetcar,2024-06-23,Sunday,E,13,23,OTHER,OTHER
Streetcar,2024-06-23,Sunday,W,11,19,OTHER,OTHER
Streetcar,2024-06-23,Sunday,S,6,16,DUNDAS,OTHER
Streetcar,2024-06-23,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-06-23,Sunday,W,12,22,OTHER,OTHER
Streetcar,2024-06-23,Sunday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-23,Sunday,W,8,16,DUNDAS,OTHER
Streetcar,2024-06-23,Sunday,E,0,0,OTHER,OTHER
Streetcar,2024-06-23,Sunday,S,3,6,OTHER,510
Streetcar,2024-06-23,Sunday,E,37,20,OTHER,OTHER
Streetcar,2024-06-23,Sunday,E,6,12,OTHER,501
Streetcar,2024-06-23,Sunday,E,6,12,OTHER,501
Streetcar,2024-06-23,Sunday,NA,8,16,OTHER,OTHER
Streetcar,2024-06-23,Sunday,E,11,19,DUNDAS,OTHER
Streetcar,2024-06-23,Sunday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-23,Sunday,W,68,76,DUNDAS,OTHER
Streetcar,2024-06-23,Sunday,W,6,12,OTHER,501
Streetcar,2024-06-23,Sunday,N,10,20,OTHER,OTHER
Streetcar,2024-06-23,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-06-23,Sunday,W,77,87,OTHER,501
Streetcar,2024-06-23,Sunday,W,61,69,OTHER,501
Streetcar,2024-06-23,Sunday,E,10,20,OTHER,501
Streetcar,2024-06-23,Sunday,E,10,20,OTHER,501
Streetcar,2024-06-23,Sunday,W,10,20,OTHER,501
Streetcar,2024-06-23,Sunday,W,7,14,OTHER,501
Streetcar,2024-06-23,Sunday,E,0,0,OTHER,510
Streetcar,2024-06-24,Monday,W,125,135,DUNDAS,OTHER
Streetcar,2024-06-24,Monday,W,116,126,DUNDAS,OTHER
Streetcar,2024-06-24,Monday,E,34,54,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,44,54,OTHER,OTHER
Streetcar,2024-06-24,Monday,S,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,W,8,16,OTHER,OTHER
Streetcar,2024-06-24,Monday,NA,9,18,OTHER,510
Streetcar,2024-06-24,Monday,E,23,33,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,NA,0,0,OTHER,OTHER
Streetcar,2024-06-24,Monday,S,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,10,20,OTHER,501
Streetcar,2024-06-24,Monday,N,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,14,24,OTHER,OTHER
Streetcar,2024-06-24,Monday,S,8,16,OTHER,510
Streetcar,2024-06-24,Monday,E,13,23,OTHER,OTHER
Streetcar,2024-06-24,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-06-24,Monday,N,4,8,OTHER,510
